cbsa,cbsa_name,hh_type1_income_min,hh_type1_income_max,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income_min,hh_type2_income_max,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income_min,hh_type3_income_max,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income_min,hh_type4_income_max,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income_min,hh_type5_income_max,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income_min,hh_type6_income_max,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income_min,hh_type7_income_max,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income_min,hh_type8_income_max,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'37380',"'Palm Coast, FL'",48134.00000,48134.00000,48134.00000,4.00000,2.00000,58.36261,28.54264,29.81997,2.37203,30996.88636,36.93562,59.99840,29.47879,30.51961,2.45420,31146.85029,42.83295,51.71472,24.73812,26.97660,2.03806,30387.42733,12.96865,11720.00000,11720.00000,11720.00000,1.00000,1.00000,158.59636,90.18055,68.41581,1.29023,20646.30046,4.38611,162.77534,92.78488,69.99046,1.33829,20803.07214,1.84775,141.61284,79.59645,62.01639,1.09495,20009.17450,14.70210,24067.00000,24067.00000,24067.00000,1.00000,1.00000,81.57053,45.00142,36.56911,1.43595,21016.23291,2.61430,83.76460,46.39171,37.37289,1.48363,21166.02840,1.39843,72.65374,39.35123,33.30251,1.24219,20407.45847,7.55564,64981.00000,64981.00000,64981.00000,1.00000,1.00000,36.35781,20.54685,15.81097,1.63674,21901.77433,1.32161,37.76521,21.63558,16.12963,1.68394,22034.89465,0.94422,30.63812,16.12220,14.51591,1.44495,21360.76840,2.85536,38507.00000,38507.00000,38507.00000,2.00000,0.00000,54.99741,36.33577,18.66164,1.56568,9184.92119,43.93861,57.71124,38.22369,19.48756,1.64893,9324.54009,44.10023,43.96828,28.66319,15.30510,1.22736,8617.50473,43.28176,24067.00000,24067.00000,24067.00000,3.00000,1.00000,92.75472,48.06227,44.69245,1.87464,23091.02048,49.61172,95.83217,49.77062,46.06154,1.95976,23246.34942,52.12852,80.24784,41.11946,39.12838,1.52871,22459.75786,39.38338,38507.00000,38507.00000,38507.00000,3.00000,1.00000,63.86244,34.75165,29.11079,1.97024,23769.77873,45.19100,66.25228,36.28935,29.96293,2.05503,23918.32430,48.87989,54.15004,28.50238,25.64766,1.62568,23166.08397,30.19924,72201.00000,72201.00000,72201.00000,4.00000,2.00000,43.62379,22.44945,21.17435,2.45417,32023.21491,34.30127,45.04244,23.38576,21.65668,2.53575,32164.88221,40.53191,37.85838,18.64424,19.21414,2.12262,31447.47374,8.97972
'37420',"'Pampa, TX'",45057.00000,45057.00000,45057.00000,4.00000,2.00000,54.91260,25.31115,29.60145,2.30334,27930.81648,33.41702,57.30516,26.66913,30.63603,2.41685,28179.67475,36.35737,47.58492,21.15206,26.43286,1.95568,27168.63784,24.41162,11720.00000,11720.00000,11720.00000,1.00000,1.00000,128.86216,67.72548,61.13667,1.24139,17574.44156,9.90586,135.73076,72.40887,63.32189,1.31209,17734.62814,4.68711,107.82566,53.38167,54.44399,1.02488,17083.83784,25.88931,22529.00000,22529.00000,22529.00000,1.00000,1.00000,72.83956,37.72536,35.11420,1.37446,17977.27322,7.35870,76.20402,39.88336,36.32066,1.44509,18129.71500,4.15606,62.53522,31.11605,31.41916,1.15814,17510.38954,17.16744,60827.00000,60827.00000,60827.00000,1.00000,1.00000,33.86829,18.44730,15.42099,1.57554,19015.37702,4.60476,35.46271,19.56130,15.90141,1.64509,19147.95877,3.35947,28.98506,15.03546,13.94959,1.36253,18609.31867,8.41872,36046.00000,36046.00000,36046.00000,2.00000,0.00000,50.26652,32.33732,17.92921,1.49528,6815.38265,42.16343,53.73348,34.61463,19.11885,1.61033,6978.41667,37.66273,39.64826,25.36258,14.28568,1.14292,6316.05809,55.94771,22529.00000,22529.00000,22529.00000,3.00000,1.00000,86.56548,42.96862,43.59686,1.80368,20126.52335,45.70428,90.21189,44.63372,45.57818,1.92033,20347.41265,43.53395,75.39760,37.86890,37.52869,1.44641,19450.00531,52.35135,36046.00000,36046.00000,36046.00000,3.00000,1.00000,59.60610,31.07226,28.53384,1.90045,20867.15210,41.60862,62.57361,32.80032,29.77329,2.01719,21079.97472,41.11315,50.51751,25.77974,24.73777,1.54292,20215.33992,43.12611,67586.00000,67586.00000,67586.00000,4.00000,2.00000,40.49356,19.39400,21.09956,2.38444,29032.93038,30.79002,42.78243,20.96638,21.81605,2.49751,29271.89567,34.66156,33.48342,14.57827,18.90515,2.03814,28301.05095,18.93262
'37460',"'Panama City-Lynn Haven-Panama City Beach, FL'",47364.00000,47364.00000,47364.00000,4.00000,2.00000,54.43176,27.20883,27.22293,2.19941,26393.93809,37.56198,57.69791,28.92822,28.76968,2.37158,26909.51011,39.87041,48.67828,24.18003,24.49824,1.89613,25485.73242,33.49558,11720.00000,11720.00000,11720.00000,1.00000,1.00000,141.00983,82.72597,58.28386,1.14905,16632.10583,15.51128,151.22183,89.25477,61.96706,1.25893,17070.88787,4.00139,123.02088,71.22515,51.79573,0.95548,15859.16952,35.78652,23682.00000,23682.00000,23682.00000,1.00000,1.00000,74.22732,42.15965,32.06767,1.29171,17047.46947,11.73740,79.36351,45.38382,33.97969,1.40097,17471.19988,3.42953,65.17967,36.48011,28.69955,1.09923,16301.04735,26.37212,63941.00000,63941.00000,63941.00000,1.00000,1.00000,33.40308,19.27220,14.13089,1.49294,18058.89272,7.84161,36.12536,21.23414,14.89122,1.60124,18445.85629,2.94362,28.60766,15.81613,12.79153,1.30217,17377.23720,16.46966,37891.00000,37891.00000,37891.00000,2.00000,0.00000,49.89599,34.30637,15.58962,1.39177,5413.84593,49.70581,54.85420,37.48559,17.36861,1.56614,5795.02641,41.04842,41.16185,28.70602,12.45583,1.08460,4742.37762,64.95622,23682.00000,23682.00000,23682.00000,3.00000,1.00000,85.48175,45.93004,39.55170,1.69938,18739.03565,52.79784,91.64780,49.10944,42.53836,1.87697,19223.66080,48.08528,74.61993,40.32937,34.29056,1.38654,17885.34442,61.09923,37891.00000,37891.00000,37891.00000,3.00000,1.00000,58.79924,32.85599,25.94325,1.79534,19469.01864,47.86247,63.42312,35.62214,27.80098,1.97215,19938.71536,45.46683,50.65405,27.98330,22.67075,1.48389,18641.62460,52.08250,71046.00000,71046.00000,71046.00000,4.00000,2.00000,40.69676,21.26387,19.43289,2.28132,27482.84982,34.28832,43.43611,22.93546,20.50066,2.45267,27980.16223,37.77222,35.87126,18.31929,17.55197,1.97947,26606.80936,28.15126
'37500',"'Paragould, AR'",38481.00000,38481.00000,38481.00000,4.00000,2.00000,58.75134,25.79717,32.95417,2.24337,27904.38775,10.68674,61.89255,26.80642,35.08613,2.44193,28636.68864,6.34182,53.16179,24.00130,29.16050,1.89006,26601.31018,18.41820,11720.00000,11720.00000,11720.00000,1.00000,1.00000,115.32451,54.69499,60.62952,1.23561,17303.84479,6.48228,124.17554,58.93347,65.24208,1.37193,17860.58385,0.00000,99.57472,47.15293,52.42179,0.99306,16313.16707,18.01703,19241.00000,19241.00000,19241.00000,1.00000,1.00000,74.23412,35.16152,39.07260,1.33588,17782.84635,4.40821,79.13541,37.22661,41.90880,1.47193,18363.40883,0.00000,65.51262,31.48685,34.02577,1.09379,16749.77654,12.25230,51949.00000,51949.00000,51949.00000,1.00000,1.00000,35.76265,18.42103,17.34161,1.53664,19323.36282,2.34210,38.15801,19.63776,18.52025,1.67193,19980.57003,0.00000,31.50026,16.25596,15.24430,1.29591,18153.90915,6.50970,30785.00000,30785.00000,30785.00000,2.00000,0.00000,53.51413,33.52939,19.98474,1.43567,6319.91804,19.79197,57.44272,34.91132,22.53141,1.63742,6818.70731,6.70314,46.52348,31.07034,15.45314,1.07668,5432.35787,43.08262,19241.00000,19241.00000,19241.00000,3.00000,1.00000,88.95855,41.05886,47.89969,1.74458,19719.12451,20.06413,95.15296,43.24958,51.90337,1.94893,20332.37122,8.90536,77.93605,37.16062,40.77543,1.38095,18627.89545,39.92038,30785.00000,30785.00000,30785.00000,3.00000,1.00000,63.73167,31.17119,32.56048,1.83890,20663.94778,16.86575,68.12203,32.89816,35.22387,2.04273,21308.34926,7.93378,55.91935,28.09817,27.82117,1.47618,19517.28101,32.75954,57722.00000,57722.00000,57722.00000,4.00000,2.00000,43.66919,20.03396,23.63523,2.32611,29256.25617,8.84472,46.66664,21.53546,25.13118,2.52404,30026.66013,5.83773,38.33545,17.36216,20.97329,1.97390,27885.37692,14.19546
'37540',"'Paris, TN'",36593.00000,36593.00000,36593.00000,4.00000,2.00000,62.55815,26.09716,36.46099,2.32677,29010.73806,2.04013,64.77597,26.99198,37.78399,2.44984,29295.05305,2.54743,56.03986,23.46722,32.57264,1.96505,28175.12116,0.54914,11720.00000,11720.00000,11720.00000,1.00000,1.00000,119.29384,53.99450,65.29933,1.31010,18372.01206,0.11153,123.77883,55.92387,67.85496,1.38945,18583.30093,0.00000,106.11222,48.32401,57.78821,1.07688,17751.02283,0.43932,18297.00000,18297.00000,18297.00000,1.00000,1.00000,80.52759,36.59756,43.93003,1.40017,18858.25582,0.00000,83.10748,37.53322,45.57425,1.47920,19082.07513,0.00000,72.94517,33.84759,39.09758,1.16789,18200.43895,0.00000,49401.00000,49401.00000,49401.00000,1.00000,1.00000,38.33142,18.91832,19.41311,1.60101,20568.64835,0.00000,39.88122,19.78471,20.09651,1.67920,20836.47294,0.00000,33.77648,16.37195,17.40453,1.37122,19781.49760,0.00000,29274.00000,29274.00000,29274.00000,2.00000,0.00000,56.27348,33.53309,22.74039,1.52040,7334.69427,3.68116,59.51291,35.15775,24.35516,1.64528,7525.95304,2.75381,46.75261,28.75814,17.99447,1.15336,6772.57456,6.40668,18297.00000,18297.00000,18297.00000,3.00000,1.00000,95.70108,42.19280,53.50828,1.82867,20717.56862,4.49283,99.21385,43.19604,56.01780,1.95551,20948.03877,4.20851,85.37689,39.24423,46.13266,1.45589,20040.20457,5.32849,29274.00000,29274.00000,29274.00000,3.00000,1.00000,68.23549,31.91413,36.32136,1.92380,21731.29958,3.54302,71.14034,33.15015,37.99019,2.05003,21979.65838,3.65970,59.69797,28.28139,31.41658,1.55278,21001.35983,3.20011,54890.00000,54890.00000,54890.00000,4.00000,2.00000,46.60574,20.47720,26.12853,2.40884,30447.00641,1.62408,48.80598,21.74806,27.05792,2.53157,30753.21483,2.17667,40.13910,16.74209,23.39702,2.04815,29547.04356,0.00000
'37580',"'Paris, TX'",39630.00000,39630.00000,39630.00000,4.00000,2.00000,57.89818,25.46740,32.43077,2.27628,28326.54432,9.43895,61.21371,26.83254,34.38117,2.45837,29115.65097,6.47645,51.25937,22.73394,28.52542,1.91167,26746.48587,15.37088,11720.00000,11720.00000,11720.00000,1.00000,1.00000,122.91301,61.47797,61.43504,1.25856,17475.60920,5.03788,133.41248,67.62263,65.78985,1.38368,18064.86185,0.00000,101.88953,49.17429,52.71524,1.00802,16295.72605,15.12541,19815.00000,19815.00000,19815.00000,1.00000,1.00000,76.29706,37.75858,38.53848,1.36352,18002.87406,3.44530,81.73727,40.60833,41.12893,1.48781,18616.53435,0.00000,65.40392,32.05240,33.35152,1.11465,16774.11857,10.34395,53501.00000,53501.00000,53501.00000,1.00000,1.00000,35.21866,18.11300,17.10565,1.56464,19619.50822,1.50956,37.83572,19.65902,18.17671,1.68781,20308.00966,0.00000,29.97840,15.01736,14.96104,1.31802,18240.89545,4.53222,31704.00000,31704.00000,31704.00000,2.00000,0.00000,52.36194,32.44915,19.91279,1.47043,6585.35989,16.06827,57.14700,34.92181,22.22518,1.65535,7115.26130,6.77433,42.78064,27.49803,15.28260,1.10016,5524.31802,34.67789,19815.00000,19815.00000,19815.00000,3.00000,1.00000,89.36855,42.10111,47.26743,1.77775,20032.36890,16.63000,95.23807,44.30223,50.93584,1.96556,20693.00019,8.94826,77.61578,37.69373,39.92205,1.40168,18709.56157,32.01144,31704.00000,31704.00000,31704.00000,3.00000,1.00000,62.91811,30.78851,32.12960,1.87233,21008.15394,14.28094,67.48433,32.93435,34.54998,2.05837,21699.21135,8.16172,53.77499,26.49180,27.28319,1.49981,19624.42326,26.53367,59445.00000,59445.00000,59445.00000,4.00000,2.00000,43.21651,19.95989,23.25662,2.35870,29715.96409,7.85846,46.08297,21.46029,24.62268,2.54005,30542.27783,5.97722,37.47688,16.95558,20.52130,1.99558,28061.40447,11.62536
'37620',"'Parkersburg-Marietta-Vienna, WV-OH'",43007.00000,43007.00000,43007.00000,4.00000,2.00000,57.71628,26.60207,31.11420,2.28828,27730.49585,20.75465,60.27320,27.86681,32.40639,2.41366,28255.38731,18.76133,49.83820,22.70532,27.13288,1.90198,26113.26359,26.89623,11720.00000,11720.00000,11720.00000,1.00000,1.00000,121.82667,60.30390,61.52276,1.23705,17395.07702,7.33480,127.33045,62.91864,64.41181,1.32046,17782.24173,0.81112,104.86905,52.24767,52.62138,0.98005,16202.19182,27.43477,21504.00000,21504.00000,21504.00000,1.00000,1.00000,72.98811,36.11937,36.86875,1.36023,17834.13980,5.83780,75.80550,37.26776,38.53774,1.44323,18238.88320,0.75602,64.30751,32.58107,31.72644,1.10449,16587.09324,21.49519,58059.00000,58059.00000,58059.00000,1.00000,1.00000,35.14244,19.40243,15.74001,1.56069,19032.59213,3.82942,36.81878,20.41866,16.40012,1.64329,19485.34313,0.64361,29.97754,16.27137,13.70617,1.30621,17637.63034,13.64514,34406.00000,34406.00000,34406.00000,2.00000,0.00000,52.64782,34.15687,18.49096,1.48107,6398.41396,27.25041,56.21488,36.27207,19.94281,1.60834,6728.96430,19.73645,41.65745,27.63977,14.01768,1.08892,5379.96211,50.40153,21504.00000,21504.00000,21504.00000,3.00000,1.00000,88.70143,43.07727,45.62415,1.79044,19807.21977,30.44028,92.31693,44.24465,48.07228,1.91967,20241.58712,24.92208,77.56177,39.48048,38.08129,1.39227,18468.89944,47.44228,34406.00000,34406.00000,34406.00000,3.00000,1.00000,62.52807,32.64096,29.88712,1.88509,20613.17831,27.13612,65.63925,34.21071,31.42854,2.01414,21067.05902,22.85598,52.94229,27.80444,25.13785,1.48746,19214.73578,40.32357,64511.00000,64511.00000,64511.00000,4.00000,2.00000,42.78378,20.57874,22.20504,2.37016,28912.29045,18.67409,45.26150,22.15350,23.10800,2.49532,29461.04384,17.32419,35.14972,15.72677,19.42295,1.98454,27221.53768,22.83326
'37660',"'Parsons, KS'",40117.00000,40117.00000,40117.00000,4.00000,2.00000,58.12428,24.31400,33.81028,2.30386,28222.94843,8.35378,60.92674,25.45838,35.46836,2.46262,28663.31349,6.12311,51.49018,21.60498,29.88520,1.92806,27180.49947,13.63433,11720.00000,11720.00000,11720.00000,1.00000,1.00000,118.94592,56.19716,62.74876,1.27594,17327.84892,3.96402,126.80938,60.62205,66.18733,1.38335,17618.81932,0.00000,100.33125,45.72240,54.60885,1.02166,16639.05271,13.34780,20059.00000,20059.00000,20059.00000,1.00000,1.00000,74.44542,34.32180,40.12362,1.38458,17868.70239,2.85752,78.68750,36.41538,42.27213,1.49159,18188.72076,0.00000,64.40339,29.36581,35.03759,1.13126,17111.14272,9.62195,54158.00000,54158.00000,54158.00000,1.00000,1.00000,34.80642,17.55631,17.25011,1.58525,19496.01435,1.01564,36.75955,18.64907,18.11048,1.69159,19903.46721,0.00000,30.18289,14.96947,15.21342,1.33351,18531.47643,3.41990,32094.00000,32094.00000,32094.00000,2.00000,0.00000,51.37684,31.16369,20.21314,1.49648,6797.49410,14.77895,55.25855,33.17331,22.08523,1.65731,7035.10471,6.29100,42.18792,26.40645,15.78147,1.11576,6235.01321,34.87194,20059.00000,20059.00000,20059.00000,3.00000,1.00000,88.79770,39.37164,49.42606,1.80431,19995.09630,15.47864,93.58582,41.03902,52.54679,1.96731,20324.17970,8.44826,77.46309,35.42455,42.03854,1.41845,19216.07753,32.12123,32094.00000,32094.00000,32094.00000,3.00000,1.00000,62.13582,29.66429,32.47153,1.89954,20975.27089,12.98428,65.68945,31.24219,34.44726,2.06262,21339.85696,7.70445,53.72354,25.92902,27.79452,1.51351,20112.20887,25.48291,60176.00000,60176.00000,60176.00000,4.00000,2.00000,43.13913,18.96078,24.17834,2.38545,29617.97633,7.22670,45.82791,20.48769,25.34022,2.54335,30101.78468,5.73851,36.77413,15.34621,21.42791,2.01166,28472.68677,10.74959
'37700',"'Pascagoula, MS'",49174.00000,49174.00000,49174.00000,4.00000,2.00000,54.34969,26.19474,28.15495,2.36442,29647.32841,0.82202,57.01425,27.64253,29.37172,2.50297,30140.32421,0.78465,47.11973,22.26635,24.85338,1.98847,28309.64172,0.92342,11720.00000,11720.00000,11720.00000,1.00000,1.00000,137.69906,73.06392,64.63514,1.29061,18979.94521,0.30930,143.98160,76.18243,67.79917,1.38302,19361.81552,0.05974,120.65211,64.60220,56.04991,1.03988,17943.78463,0.98648,24587.00000,24587.00000,24587.00000,1.00000,1.00000,71.34420,37.13386,34.21034,1.44041,19522.88679,0.23859,74.63123,38.83082,35.80041,1.53236,19917.28901,0.05157,62.42522,32.52936,29.89586,1.19090,18452.72230,0.74607,66385.00000,66385.00000,66385.00000,1.00000,1.00000,33.78033,18.79740,14.98293,1.64108,20794.46483,0.16099,35.89017,20.26226,15.62791,1.73249,21218.23068,0.04182,28.05551,14.82269,13.23282,1.39305,19644.62555,0.48436,39339.00000,39339.00000,39339.00000,2.00000,0.00000,50.58930,33.35763,17.23167,1.55730,7573.86736,1.01660,54.59068,35.93744,18.65324,1.69826,7943.69707,0.80599,39.73201,26.35761,13.37440,1.17481,6570.37752,1.58806,24587.00000,24587.00000,24587.00000,3.00000,1.00000,84.41676,42.75203,41.66473,1.86615,21470.33469,1.10776,88.79388,44.78635,44.00753,2.00883,21902.61371,0.95980,72.53995,37.23213,35.30781,1.47901,20297.39592,1.50923,39339.00000,39339.00000,39339.00000,3.00000,1.00000,59.02563,31.77228,27.25335,1.96109,22306.01074,1.01046,62.68037,33.95851,28.72187,2.10365,22750.21991,0.90100,49.10891,25.84019,23.26872,1.57427,21100.70090,1.30746,73761.00000,73761.00000,73761.00000,4.00000,2.00000,40.67373,20.60163,20.07210,2.44647,30865.52967,0.75604,42.96534,22.04588,20.91946,2.58474,31373.11965,0.74149,34.45573,16.68283,17.77290,2.07130,29488.24339,0.79553
'37740',"'Payson, AZ'",38504.00000,38504.00000,38504.00000,4.00000,2.00000,66.17183,28.05730,38.11453,2.30264,33407.64944,15.64195,68.82526,29.41081,39.41445,2.42763,33707.60990,17.58234,57.51841,23.64319,33.87522,1.89502,32429.41596,9.31395,11720.00000,11720.00000,11720.00000,1.00000,1.00000,140.14694,65.37053,74.77640,1.27250,22750.84789,2.15711,146.43591,68.92045,77.51546,1.35690,22974.28160,0.18228,119.63730,53.79353,65.84377,0.99723,22022.18407,8.59745,19252.00000,19252.00000,19252.00000,1.00000,1.00000,89.86396,42.06959,47.79436,1.37291,23286.74181,1.38111,93.80550,44.33504,49.47046,1.45690,23522.64926,0.00000,77.00977,34.68150,42.32827,1.09900,22517.39851,5.88518,51980.00000,51980.00000,51980.00000,1.00000,1.00000,40.77773,20.10661,20.67112,1.57341,25008.67157,0.71836,42.95144,21.58143,21.37001,1.65690,25284.69965,0.00000,33.68879,15.29690,18.39189,1.30113,24108.48652,3.06107,30803.00000,30803.00000,30803.00000,2.00000,0.00000,59.88363,35.24634,24.63729,1.49719,11720.75967,21.28610,64.36385,38.15150,26.21235,1.62408,11931.37918,18.05713,45.27268,25.77199,19.50069,1.08335,11033.88558,31.81644,19252.00000,19252.00000,19252.00000,3.00000,1.00000,104.39277,47.19002,57.20275,1.80567,25111.77276,24.08954,109.11198,49.45110,59.66088,1.93465,25360.05736,22.66682,89.00245,39.81617,49.18628,1.38502,24302.06498,28.72933,30803.00000,30803.00000,30803.00000,3.00000,1.00000,72.51491,34.07857,38.43634,1.90134,26130.19697,21.09111,76.26643,36.19509,40.07133,2.02973,26394.75082,20.83090,60.28045,27.17616,33.10429,1.48262,25267.43177,21.93971,57756.00000,57756.00000,57756.00000,4.00000,2.00000,49.32599,22.14027,27.18571,2.38581,34849.73687,13.97214,51.26573,23.16649,28.09923,2.51056,35169.65951,16.29857,43.00009,18.79356,24.20653,1.97900,33806.40255,6.38515
'37780',"'Pecos, TX'",39577.00000,39577.00000,39577.00000,4.00000,2.00000,61.81377,26.88366,34.93010,2.33775,32778.34632,5.16895,64.50247,28.40932,36.09315,2.45820,32988.16277,5.77424,53.26233,22.03132,31.23101,1.95465,32111.02397,3.24380,11720.00000,11720.00000,11720.00000,1.00000,1.00000,135.19038,65.61837,69.57201,1.30369,22105.53824,0.77594,142.34967,70.29787,72.05180,1.38382,22263.26711,0.00000,112.42025,50.73521,61.68505,1.04884,21603.88072,3.24380,19789.00000,19789.00000,19789.00000,1.00000,1.00000,85.10304,41.66572,43.43731,1.40890,22655.11648,0.35270,89.12896,44.22884,44.90013,1.48820,22819.77889,0.00000,72.29854,33.51371,38.78483,1.15670,22131.40679,1.47446,53429.00000,53429.00000,53429.00000,1.00000,1.00000,38.50135,19.55644,18.94490,1.60942,24343.85596,0.00000,40.43262,20.88132,19.55130,1.68820,24529.75682,0.00000,32.35893,15.34266,17.01627,1.35884,23752.59726,0.00000,31662.00000,31662.00000,31662.00000,2.00000,0.00000,57.30191,33.91747,23.38444,1.53101,11772.37896,7.90533,61.27465,36.44669,24.82796,1.65382,11926.81553,6.11390,44.66659,25.87329,18.79330,1.14041,11281.19264,13.60296,19789.00000,19789.00000,19789.00000,3.00000,1.00000,98.47430,46.06242,52.41188,1.83976,24662.84425,8.29085,102.74732,48.11646,54.63086,1.96399,24841.42447,7.13289,84.88394,39.52953,45.35441,1.44465,24094.86888,11.97375,31662.00000,31662.00000,31662.00000,3.00000,1.00000,68.36927,33.02175,35.34752,1.93397,25667.97762,6.93384,71.89408,35.06501,36.82907,2.05820,25855.15873,6.79323,57.15859,26.52316,30.63543,1.53884,25072.64708,7.38104,59366.00000,59366.00000,59366.00000,4.00000,2.00000,44.82432,19.87361,24.95071,2.41933,34203.73834,4.62838,47.09432,21.33027,25.76405,2.53916,34424.09407,5.43458,37.60460,15.24071,22.36389,2.03822,33502.89574,2.06424
'37800',"'Pella, IA'",53684.00000,53684.00000,53684.00000,4.00000,2.00000,53.07223,26.15150,26.92073,2.43444,30386.71539,31.13871,55.60365,27.73688,27.86677,2.55542,30721.39039,30.69897,44.62351,20.86021,23.76330,2.03065,29269.72476,32.60634,11720.00000,11720.00000,11720.00000,1.00000,1.00000,141.41067,73.94767,67.46300,1.33721,19219.63942,11.74884,149.04475,78.99634,70.04841,1.41943,19432.32416,4.56480,115.93164,57.09757,58.83407,1.06280,18509.79596,35.72585,26842.00000,26842.00000,26842.00000,1.00000,1.00000,69.30273,36.38585,32.91688,1.50375,19907.84765,9.32962,72.49059,38.36974,34.12085,1.58506,20142.83209,3.91294,58.66311,29.76452,28.89858,1.23237,19123.57804,27.40799,72473.00000,72473.00000,72473.00000,1.00000,1.00000,33.55207,19.14760,14.40447,1.70471,21393.46371,6.78032,35.24424,20.34134,14.90291,1.78542,21676.52411,3.14978,27.90437,15.16344,12.74093,1.43532,20448.73878,18.89738,42947.00000,42947.00000,42947.00000,2.00000,0.00000,51.04123,33.59527,17.44596,1.62776,8001.89836,37.96595,54.57763,35.99622,18.58141,1.75047,8215.85711,31.56425,39.23838,25.58203,13.65635,1.21818,7287.80281,59.33186,26842.00000,26842.00000,26842.00000,3.00000,1.00000,83.29405,43.23497,40.05908,1.93602,21971.98063,42.49754,87.07794,45.22393,41.85400,2.06047,22237.47030,38.61730,70.66519,36.59672,34.06847,1.52065,21085.89864,55.44799,42947.00000,42947.00000,42947.00000,3.00000,1.00000,59.27672,32.18245,27.09427,2.03213,22894.57882,38.34356,62.38467,34.10260,28.28207,2.15657,23179.60851,35.87004,48.90382,25.77387,23.12995,1.61677,21943.28130,46.59904,80526.00000,80526.00000,80526.00000,4.00000,2.00000,39.28006,20.09163,19.18843,2.51683,31711.09303,29.00422,41.65865,21.80535,19.85330,2.63800,32069.69476,29.16374,31.34141,14.37200,16.96941,2.11245,30514.24599,28.47182
